colum_000024_1,0.3141686,62.06664,28.904432,0.0,0.0523663,0.019714555,0.026487185,0.00048392446,0.00023582771,-0.0006273015,0.06971896,0.025444973,-2.1529897e-05,0.00038986505,-0.0029737374,0.11575428,0.00042954314,0.0013960883,-0.005248832,0.038077373,-0.0010515482,0.00024881453,0.053750746,0.000296915,0.055416085,110
colum_000024_6,0.3141686,28.904432,62.06664,0.0,0.06971896,0.019714555,0.025444973,-2.1529897e-05,-0.0029737374,0.00038986505,0.0523663,0.026487185,0.00048392446,-0.0006273015,0.00023582771,0.11575428,0.00042954314,-0.005248832,0.0013960883,0.038077373,0.00024881453,-0.0010515482,0.055416085,0.000296915,0.053750746,110
colum_000025_1,0.8209108,85.783905,71.158104,0.0,0.8361555,0.3175001,0.3184972,-0.0025765253,-0.0026915686,0.00090811803,0.84568423,0.32113704,-0.0041674185,-0.00100148,0.002292602,0.85240835,-0.001335683,-0.0020099569,0.0026651276,0.5176901,0.0012451963,-0.0011924715,0.5196144,-0.0018493483,0.52480656,110
colum_000025_6,0.8209108,71.158104,85.783905,0.0,0.84568423,0.3175001,0.32113704,-0.0041674185,0.002292602,-0.00100148,0.8361555,0.3184972,-0.0025765253,0.00090811803,-0.0026915686,0.85240835,-0.001335683,0.0026651276,-0.0020099569,0.5176901,-0.0011924715,0.0012451963,0.52480656,-0.0018493483,0.5196144,110
colum_000026_1,0.89534146,43.884537,30.322748,0.0,0.9761785,0.39005125,0.40518367,-0.0011904958,0.0005410128,0.0002680928,1.0194854,0.41460532,0.0006109849,0.00026109975,0.0008568302,1.091691,-0.00018021,0.00037872625,0.0010624814,0.587956,0.0003450978,0.00026412762,0.61549306,-0.000111568566,0.6290933,110
colum_000026_6,0.89534146,30.322748,43.884537,0.0,1.0194854,0.39005125,0.41460532,0.0006109849,0.0008568302,0.00026109975,0.9761785,0.40518367,-0.0011904958,0.0002680928,0.0005410128,1.091691,-0.00018021,0.0010624814,0.00037872625,0.587956,0.00026412762,0.0003450978,0.6290933,-0.000111568566,0.61549306,110
colum_000027_1,0.48645288,83.93758,49.808186,0.0,0.22458757,0.07455708,0.077685446,0.00064431864,5.5418717e-05,-0.0012063957,0.22852954,0.07717453,0.00030059565,-0.00026679493,-0.0022798986,0.2488744,0.00082923914,-0.00079432747,-0.0027427261,0.1515459,-0.0017689865,-0.0005842469,0.16043231,0.0011613237,0.15977198,110
colum_000027_6,0.48645288,49.808186,83.93758,0.0,0.22852954,0.07455708,0.07717453,0.00030059565,-0.0022798986,-0.00026679493,0.22458757,0.077685446,0.00064431864,-0.0012063957,5.5418717e-05,0.2488744,0.00082923914,-0.0027427261,-0.00079432747,0.1515459,-0.0005842469,-0.0017689865,0.15977198,0.0011613237,0.16043231,110
colum_000028_1,0.3393227,72.24604,31.271975,0.0,0.07204872,0.026382621,0.031273637,-0.0014305891,-0.0013727746,1.9610425e-05,0.08513293,0.029857777,-0.0018584303,-0.0007052683,0.00028492868,0.119044274,-0.00015329856,-0.0023396986,0.00053768296,0.05179131,3.625321e-05,-0.0010414108,0.064925306,-0.00087603583,0.06383503,110
colum_000028_6,0.3393227,31.271975,72.24604,0.0,0.08513293,0.026382621,0.029857777,-0.0018584303,0.00028492868,-0.0007052683,0.07204872,0.031273637,-0.0014305891,1.9610425e-05,-0.0013727746,0.119044274,-0.00015329856,0.00053768296,-0.0023396986,0.05179131,-0.0010414108,3.625321e-05,0.06383503,-0.00087603583,0.064925306,110
colum_000029_1,0.45269698,81.58079,47.640297,0.0,0.18531838,0.061890345,0.065220386,-0.0012377703,0.0023874785,0.00047752386,0.18990198,0.063780755,-0.0009957193,1.0384086e-05,0.0008689633,0.20595413,0.0003041545,0.0026458672,0.0009906428,0.12664354,0.00091445475,0.00019929788,0.13548222,-4.2605207e-05,0.13365245,110
colum_000029_6,0.45269698,47.640297,81.58079,0.0,0.18990198,0.061890345,0.063780755,-0.0009957193,0.0008689633,1.0384086e-05,0.18531838,0.065220386,-0.0012377703,0.00047752386,0.0023874785,0.20595413,0.0003041545,0.0009906428,0.0026458672,0.12664354,0.00019929788,0.00091445475,0.13365245,-4.2605207e-05,0.13548222,110
colum_000030_1,0.5969293,83.51748,58.07371,0.0,0.38666895,0.12869422,0.13362892,-0.0018649353,0.0011832337,0.0009849379,0.38405892,0.13247472,-0.0024579868,-0.00021676558,0.0003782119,0.40643594,-1.3094971e-05,0.0007821705,0.000581349,0.25073752,0.0014508236,8.5651205e-05,0.26394916,-0.00043382173,0.2607783,110
colum_000030_6,0.5969293,58.07371,83.51748,0.0,0.38405892,0.12869422,0.13247472,-0.0024579868,0.0003782119,-0.00021676558,0.38666895,0.13362892,-0.0018649353,0.0009849379,0.0011832337,0.40643594,-1.3094971e-05,0.000581349,0.0007821705,0.25073752,8.5651205e-05,0.0014508236,0.2607783,-0.00043382173,0.26394916,110
colum_000031_1,0.31676257,79.1834,55.01417,0.0,0.072351165,0.024256473,0.027173128,-0.0012496017,0.0006531827,6.652101e-05,0.073028244,0.026015954,-0.0004139552,-0.00017220236,4.5763856e-05,0.086420834,-0.0007948843,0.0010519245,0.001592585,0.0481805,0.00031267534,-8.286871e-05,0.05573108,-0.0011640339,0.053559065,110
colum_000031_6,0.31676257,55.01417,79.1834,0.0,0.073028244,0.024256473,0.026015954,-0.0004139552,4.5763856e-05,-0.00017220236,0.072351165,0.027173128,-0.0012496017,6.652101e-05,0.0006531827,0.086420834,-0.0007948843,0.001592585,0.0010519245,0.0481805,-8.286871e-05,0.00031267534,0.053559065,-0.0011640339,0.05573108,110
colum_000032_1,0.9915909,51.710587,16.240845,0.0,1.3133011,0.5606296,0.5611427,-0.00026423132,0.00016007943,-3.556808e-05,1.3215321,0.563386,-0.00034569565,9.078099e-05,-7.972293e-05,1.323706,-0.00016131323,0.00018527398,-8.882884e-05,0.7553549,-3.158944e-05,7.472164e-05,0.75606906,-0.00013388596,0.7587044,110
colum_000032_6,0.9915909,16.240845,51.710587,0.0,1.3215321,0.5606296,0.563386,-0.00034569565,-7.972293e-05,9.078099e-05,1.3133011,0.5611427,-0.00026423132,-3.556808e-05,0.00016007943,1.323706,-0.00016131323,-8.882884e-05,0.00018527398,0.7553549,7.472164e-05,-3.158944e-05,0.7587044,-0.00013388596,0.75606906,110
colum_000033_1,0.69743395,67.182915,20.3479,0.0,0.4961989,0.19122657,0.20170237,5.4040367e-05,0.0049075233,-0.00019250748,0.5810561,0.20695382,-0.0015316678,0.0018488753,0.0014985583,0.631405,-0.00079998357,0.0068786046,0.00067396596,0.34679303,-0.0004173306,0.0032511316,0.371672,-0.0012174468,0.38313872,110
colum_000033_6,0.69743395,20.3479,67.182915,0.0,0.5810561,0.19122657,0.20695382,-0.0015316678,0.0014985583,0.0018488753,0.4961989,0.20170237,5.4040367e-05,-0.00019250748,0.0049075233,0.631405,-0.00079998357,0.00067396596,0.0068786046,0.34679303,0.0032511316,-0.0004173306,0.38313872,-0.0012174468,0.371672,110
colum_000034_1,0.73050684,46.957047,35.185932,0.0,0.5498663,0.20199774,0.22483988,0.001764009,-0.0017975047,-0.001240436,0.60669255,0.23309457,-0.0017652715,0.0006311775,-0.0023619905,0.7515676,-0.00019572041,-0.0012058895,-0.0044531794,0.35102174,-0.0023800428,0.00086524617,0.40641698,-0.0005561202,0.42348656,110
colum_000034_6,0.73050684,35.185932,46.957047,0.0,0.60669255,0.20199774,0.23309457,-0.0017652715,-0.0023619905,0.0006311775,0.5498663,0.22483988,0.001764009,-0.001240436,-0.0017975047,0.7515676,-0.00019572041,-0.0044531794,-0.0012058895,0.35102174,0.00086524617,-0.0023800428,0.42348656,-0.0005561202,0.40641698,110
