0.9178475,0.35223496,0.35432178,0.0009335876,-0.0027022988,-0.0011657763,0.9125454,0.35255313,0.0010205914,-0.00022904793,-0.0014834827,0.92141813,0.00045480428,-0.0014517991,-0.0016266232,0.55763054,-0.001534997,-0.00031241315,0.5612802,0.0005712914,0.55807084
0.24169235,0.068577334,0.039186683,-0.005655483,0.006989135,-1.0317925e-05,0.24725859,0.03878614,-0.0055699926,0.0020225972,-0.005619147,0.05129427,-2.7789276e-05,0.0027505883,-0.0016450287,0.17340596,-0.0012581145,0.004046211,0.07042271,5.69089e-06,0.069088526
0.4940061,0.14705853,0.043108314,0.0009914004,0.007912435,-0.001346031,0.506191,0.042039737,-0.0007138363,0.0014421998,-0.004814323,0.06013678,-0.0003249539,0.0012005641,-0.00025571894,0.3519364,-0.0034145445,0.0044784076,0.064274326,0.00017134364,0.0644189
0.9125454,0.35255313,0.35223496,-0.0014834827,0.0010205914,-0.00022904793,0.92141813,0.35432178,-0.0016266232,0.00045480428,-0.0014517991,0.9178475,-0.0011657763,0.0009335876,-0.0027022988,0.55807084,-0.00031241315,0.0005712914,0.55763054,-0.001534997,0.5612802
0.24725859,0.03878614,0.068577334,-0.005619147,-0.0055699926,0.0020225972,0.05129427,0.039186683,-0.0016450287,-2.7789276e-05,0.0027505883,0.24169235,-1.0317925e-05,-0.005655483,0.006989135,0.069088526,0.004046211,5.69089e-06,0.17340596,-0.0012581145,0.07042271
0.506191,0.042039737,0.14705853,-0.004814323,-0.0007138363,0.0014421998,0.06013678,0.043108314,-0.00025571894,-0.0003249539,0.0012005641,0.4940061,-0.001346031,0.0009914004,0.007912435,0.0644189,0.0044784076,0.00017134364,0.3519364,-0.0034145445,0.064274326
0.92141813,0.35432178,0.35255313,-0.0014517991,-0.0016266232,0.00045480428,0.9178475,0.35223496,-0.0027022988,-0.0011657763,0.0009335876,0.9125454,-0.00022904793,-0.0014834827,0.0010205914,0.5612802,0.0005712914,-0.001534997,0.55807084,-0.00031241315,0.55763054
0.05129427,0.039186683,0.03878614,0.0027505883,-0.0016450287,-2.7789276e-05,0.24169235,0.068577334,0.006989135,-1.0317925e-05,-0.005655483,0.24725859,0.0020225972,-0.005619147,-0.0055699926,0.07042271,5.69089e-06,-0.0012581145,0.069088526,0.004046211,0.17340596
0.06013678,0.043108314,0.042039737,0.0012005641,-0.00025571894,-0.0003249539,0.4940061,0.14705853,0.007912435,-0.001346031,0.0009914004,0.506191,0.0014421998,-0.004814323,-0.0007138363,0.064274326,0.00017134364,-0.0034145445,0.0644189,0.0044784076,0.3519364
0.26596344,0.08384212,0.084682286,0.0023057577,0.0029397272,0.0002066667,0.25739938,0.08234422,0.0018023637,-0.00040648473,-0.001122892,0.2489467,0.0009808041,0.00050578703,7.031013e-05,0.17230871,8.903016e-05,-0.00031259615,0.17266414,0.001966438,0.16781569
0.26596344,0.084682286,0.08384212,0.0029397272,0.0023057577,0.0002066667,0.2489467,0.08234422,0.00050578703,0.0009808041,7.031013e-05,0.25739938,-0.00040648473,0.0018023637,-0.001122892,0.17266414,8.903016e-05,0.001966438,0.17230871,-0.00031259615,0.16781569
0.50426704,0.1735507,0.17303069,0.0034713587,-0.0028250972,-0.00038652594,0.5064936,0.1718103,0.0015080766,-0.00060991384,0.00016249953,0.49487424,0.00032918897,-0.0019236442,-0.0014119069,0.32780463,-0.00045172818,-0.0012553537,0.32641634,0.00088141486,0.32346988
0.2489467,0.084682286,0.08234422,0.00050578703,7.031013e-05,0.0009808041,0.26596344,0.08384212,0.0029397272,0.0002066667,0.0023057577,0.25739938,-0.00040648473,-0.001122892,0.0018023637,0.17266414,0.001966438,8.903016e-05,0.16781569,-0.00031259615,0.17230871
0.25739938,0.08384212,0.08234422,0.0018023637,-0.001122892,-0.00040648473,0.26596344,0.084682286,0.0023057577,0.0002066667,0.0029397272,0.2489467,0.0009808041,7.031013e-05,0.00050578703,0.17230871,-0.00031259615,8.903016e-05,0.16781569,0.001966438,0.17266414
0.49487424,0.17303069,0.1718103,-0.0019236442,-0.0014119069,0.00032918897,0.50426704,0.1735507,-0.0028250972,-0.00038652594,0.0034713587,0.5064936,-0.00060991384,0.00016249953,0.0015080766,0.32641634,0.00088141486,-0.00045172818,0.32346988,-0.0012553537,0.32780463
0.25739938,0.08234422,0.08384212,-0.001122892,0.0018023637,-0.00040648473,0.2489467,0.084682286,7.031013e-05,0.0009808041,0.00050578703,0.26596344,0.0002066667,0.0023057577,0.0029397272,0.16781569,-0.00031259615,0.001966438,0.17230871,8.903016e-05,0.17266414
0.2489467,0.08234422,0.084682286,7.031013e-05,0.00050578703,0.0009808041,0.25739938,0.08384212,-0.001122892,-0.00040648473,0.0018023637,0.26596344,0.0002066667,0.0029397272,0.0023057577,0.16781569,0.001966438,-0.00031259615,0.17266414,8.903016e-05,0.17230871
0.5064936,0.1718103,0.1735507,0.00016249953,0.0015080766,-0.00060991384,0.49487424,0.17303069,-0.0014119069,0.00032918897,-0.0019236442,0.50426704,-0.00038652594,0.0034713587,-0.0028250972,0.32346988,-0.0012553537,0.00088141486,0.32780463,-0.00045172818,0.32641634
0.43987057,0.15198034,0.15206952,-0.0022180993,0.0043708445,0.00021697914,0.46025816,0.15417363,0.0013282899,0.0014827499,0.0045513934,0.45292336,0.00068194873,0.0037299397,0.0032604977,0.29211202,0.00057845766,0.002684432,0.29155925,0.0009343774,0.29794964
0.46025816,0.15417363,0.15198034,0.0045513934,0.0013282899,0.0014827499,0.45292336,0.15206952,0.0032604977,0.00068194873,0.0037299397,0.43987057,0.00021697914,-0.0022180993,0.0043708445,0.29794964,0.002684432,0.0009343774,0.29211202,0.00057845766,0.29155925
0.45292336,0.15206952,0.15417363,0.0037299397,0.0032604977,0.00068194873,0.43987057,0.15198034,0.0043708445,0.00021697914,-0.0022180993,0.46025816,0.0014827499,0.0045513934,0.0013282899,0.29155925,0.0009343774,0.00057845766,0.29794964,0.002684432,0.29211202
